symbol,date,open,high,low,close,volume,factor
DJI,2024-03-13,39054.58,39201.94,38937.92,39043.32,330930000,1
DJI,2024-03-14,39122.39,39160.25,38704.36,38905.66,375810000,1
DJI,2024-03-15,38809.65,38928.13,38618.20,38714.77,774360000,1
DJI,2024-03-18,38826.93,38898.41,38760.79,38790.43,327950000,1
DJI,2024-03-19,38819.61,39122.71,38761.28,39110.76,310610000,1
DJI,2024-03-20,39072.05,39529.13,38988.65,39512.13,350050000,1
DJI,2024-03-21,39661.03,39889.05,39589.23,39781.37,408990000,1
DJI,2024-03-22,39774.06,39824.76,39469.53,39475.90,332340000,1
DJI,2024-03-25,39410.54,39430.17,39296.03,39313.64,323670000,1
DJI,2024-03-26,39338.32,39439.44,39277.19,39282.33,306940000,1
DJI,2024-03-27,39461.98,39769.41,39461.98,39760.08,332190000,1
DJI,2024-03-28,39763.74,39868.59,39717.25,39807.37,360970000,1
DJI,2024-04-01,39807.93,39815.00,39491.22,39566.85,269470000,1
DJI,2024-04-02,39256.27,39256.27,39051.70,39170.24,319590000,1
DJI,2024-04-03,39139.59,39305.76,39017.13,39127.14,364180000,1
DJI,2024-04-04,39343.60,39421.35,38559.42,38596.98,356510000,1
DJI,2024-04-05,38664.98,39040.17,38602.18,38904.04,317110000,1
DJI,2024-04-08,38916.42,39013.20,38857.70,38892.80,291460000,1
DJI,2024-04-09,38983.66,38992.89,38572.09,38883.67,328700000,1
DJI,2024-04-10,38662.28,38662.28,38304.66,38461.51,317580000,1
DJI,2024-04-11,38523.26,38598.98,38197.28,38459.08,356640000,1
DJI,2024-04-12,38319.14,38319.14,37877.30,37983.24,440910000,1
DJI,2024-04-15,38075.38,38386.81,37657.79,37735.11,389170000,1
DJI,2024-04-16,37992.22,37992.22,37713.70,37798.97,339480000,1
DJI,2024-04-17,37949.67,38036.70,37611.56,37753.31,314650000,1
DJI,2024-04-18,37847.21,38083.76,37681.52,37775.38,300230000,1
DJI,2024-04-19,37801.98,38102.57,37781.61,37986.40,420460000,1
DJI,2024-04-22,38116.89,38447.16,37985.07,38239.98,351650000,1
DJI,2024-04-23,38356.07,38561.50,38297.72,38503.69,329420000,1
DJI,2024-04-24,38552.79,38552.79,38310.55,38460.92,337230000,1
DJI,2024-04-25,38052.09,38157.22,37754.38,38085.80,408170000,1
DJI,2024-04-26,38114.70,38337.64,38065.05,38239.66,398680000,1
DJI,2024-04-29,38282.16,38406.20,38215.47,38386.09,343630000,1
DJI,2024-04-30,38337.40,38337.40,37810.12,37815.92,448480000,1
DJI,2024-05-01,37845.56,38349.20,37780.54,37903.29,413540000,1
DJI,2024-05-02,38075.65,38295.29,37895.66,38225.66,355910000,1
DJI,2024-05-03,38709.36,38808.52,38518.28,38675.68,410530000,1
DJI,2024-05-06,38762.43,38886.47,38689.38,38852.27,315550000,1
DJI,2024-05-07,38858.94,38977.61,38840.40,38884.26,360930000,1
DJI,2024-05-08,38818.90,39094.74,38814.99,39056.39,292340000,1
DJI,2024-05-09,39064.27,39413.66,38988.85,39387.76,303270000,1
DJI,2024-05-10,39466.52,39579.88,39406.26,39512.84,289480000,1
DJI,2024-05-13,39591.28,39647.39,39403.05,39431.51,323370000,1
DJI,2024-05-14,39466.76,39616.41,39371.92,39558.11,320860000,1
DJI,2024-05-15,39615.10,39935.04,39615.10,39908.00,411190000,1
DJI,2024-05-16,39912.34,40051.05,39864.68,39869.38,400560000,1
DJI,2024-05-17,39911.72,40010.88,39858.86,40003.59,300260000,1
DJI,2024-05-20,39989.76,40077.40,39787.09,39806.77,272420000,1
DJI,2024-05-21,39804.40,39905.80,39778.73,39872.99,314120000,1
DJI,2024-05-22,39863.33,39890.91,39559.09,39671.04,258430000,1
DJI,2024-05-23,39694.95,39694.95,39025.51,39065.26,335640000,1
DJI,2024-05-24,39089.23,39220.31,39020.29,39069.59,249810000,1
DJI,2024-05-28,39028.99,39028.99,38706.14,38852.86,303340000,1
DJI,2024-05-29,38716.28,38716.28,38413.67,38441.54,292280000,1
DJI,2024-05-30,38368.35,38493.60,38000.96,38111.48,360090000,1
DJI,2024-05-31,38140.26,38719.43,38092.27,38686.32,618200000,1
DJI,2024-06-03,38709.99,38735.61,38247.22,38571.03,314010000,1
DJI,2024-06-04,38518.86,38786.62,38397.82,38711.29,304450000,1
DJI,2024-06-05,38774.82,38844.32,38548.77,38807.33,310970000,1
DJI,2024-06-06,38825.40,39004.16,38735.99,38886.17,269000000,1
DJI,2024-06-07,38861.24,39105.23,38751.85,38798.99,265850000,1
DJI,2024-06-10,38784.90,38877.86,38665.45,38868.04,330580000,1
DJI,2024-06-11,38795.71,38795.71,38446.24,38747.42,383090000,1
DJI,2024-06-12,38950.65,39120.26,38621.45,38712.21,472280000,1
DJI,2024-06-13,38677.12,38712.21,38407.70,38647.10,341330000,1
DJI,2024-06-14,38528.39,38595.24,38305.85,38589.16,272200000,1
DJI,2024-06-17,38565.18,38839.88,38431.95,38778.10,346190000,1
DJI,2024-06-18,38779.12,38936.93,38727.67,38834.86,324260000,1
DJI,2024-06-20,38804.73,39232.50,38778.46,39134.76,397010000,1
DJI,2024-06-21,39208.51,39257.18,39061.67,39150.33,818670000,1
DJI,2024-06-24,39184.49,39571.23,39184.49,39411.21,373940000,1
DJI,2024-06-25,39398.79,39423.26,38997.23,39112.16,339010000,1
DJI,2024-06-26,39063.15,39183.74,38908.99,39127.80,333100000,1
DJI,2024-06-27,39107.10,39250.69,39026.75,39164.06,338010000,1
DJI,2024-06-28,39092.39,39443.60,38937.15,39118.86,679630000,1
DJI,2024-07-01,39186.20,39438.36,39037.94,39169.52,346210000,1
DJI,2024-07-02,39108.25,39340.49,39085.69,39331.85,317380000,1
DJI,2024-07-03,39358.95,39411.17,39230.86,39308.00,202070000,1
DJI,2024-07-05,39313.40,39399.62,39168.70,39375.87,325230000,1
